"order_id","order_date","order_amount","user_id","user_name","city","membership","restaurant_id","restaurant_name","cuisine","rating"
"4002","2023-10-19","437.60","1069","User_1069","Chennai","Regular","197","Restaurant_197","Mexican","4.6999998093"
"4003","2023-06-02","799.11","1411","User_1411","Chennai","Regular","417","Restaurant_417","Mexican","3"
"4004","2023-10-24","111.00","1655","User_1655","Bangalore","Gold","120","Restaurant_120","Italian","3.2000000477"
"4005","2023-04-07","929.62","2970","User_2970","Chennai","Regular","59","Restaurant_59","Chinese","4.5999999046"
"4006","2023-11-29","816.06","2738","User_2738","Pune","Gold","154","Restaurant_154","Chinese","4.6999998093"
"4007","2023-07-20","831.12","473","User_473","Pune","Regular","74","Restaurant_74","Chinese","4.3000001907"
"4008","2023-02-13","1082.37","2137","User_2137","Pune","Gold","294","Restaurant_294","Italian","3.0999999046"
"4009","2023-05-08","1349.68","2772","User_2772","Bangalore","Gold","158","Restaurant_158","Indian","4.5"
"4010","2023-11-13","1179.34","2514","User_2514","Pune","Regular","325","Restaurant_325","Italian","4.5"
"4011","2023-01-15","397.11","1005","User_1005","Chennai","Gold","153","Restaurant_153","Italian","4.6999998093"
"4012","2023-06-16","960.71","6","User_6","Pune","Gold","210","Restaurant_210","Indian","4.6999998093"
"4013","2023-06-29","772.93","2572","User_2572","Bangalore","Regular","465","Restaurant_465","Italian","4.9000000954"
"4014","2023-01-12","484.60","573","User_573","Bangalore","Gold","222","Restaurant_222","Italian","4.9000000954"
"4015","2023-01-25","173.38","2795","User_2795","Pune","Regular","165","Restaurant_165","Mexican","4.3000001907"
"4016","2023-01-27","1311.70","2975","User_2975","Chennai","Gold","361","Restaurant_361","Indian","4.5"
"4017","2023-07-07","616.59","243","User_243","Bangalore","Regular","379","Restaurant_379","Mexican","4.0999999046"
"4018","2023-07-01","843.36","930","User_930","Bangalore","Regular","136","Restaurant_136","Indian","3.5999999046"
"4019","2023-09-22","1389.77","2423","User_2423","Pune","Regular","150","Restaurant_150","Indian","4.1999998093"
"4020","2023-06-22","1105.72","111","User_111","Bangalore","Regular","80","Restaurant_80","Italian","3.9000000954"
"4021","2023-12-18","304.94","765","User_765","Hyderabad","Gold","370","Restaurant_370","Chinese","4.4000000954"
"4022","2023-09-04","645.19","1556","User_1556","Bangalore","Regular","222","Restaurant_222","Italian","4.9000000954"
"4023","2023-08-06","903.68","1346","User_1346","Pune","Regular","305","Restaurant_305","Indian","4.5999999046"
"4024","2023-02-24","859.39","105","User_105","Hyderabad","Gold","457","Restaurant_457","Indian","3"
"4025","2023-08-19","651.63","154","User_154","Hyderabad","Regular","231","Restaurant_231","Indian","4.0999999046"
"4026","2023-11-30","514.50","896","User_896","Chennai","Gold","404","Restaurant_404","Indian","3.7999999523"
"4027","2023-01-03","888.63","1697","User_1697","Bangalore","Regular","338","Restaurant_338","Mexican","4.5"
"4028","2023-06-01","1055.67","260","User_260","Bangalore","Regular","237","Restaurant_237","Italian","4.5"
"4029","2023-11-22","265.08","1110","User_1110","Pune","Gold","279","Restaurant_279","Italian","4.9000000954"
"4030","2023-05-19","972.78","1131","User_1131","Bangalore","Regular","127","Restaurant_127","Chinese","5"
"4031","2023-05-18","808.23","830","User_830","Hyderabad","Gold","103","Restaurant_103","Mexican","4.9000000954"
"4032","2023-01-03","1129.21","1890","User_1890","Chennai","Gold","437","Restaurant_437","Indian","3.2999999523"
"4033","2023-11-28","375.72","821","User_821","Chennai","Gold","247","Restaurant_247","Mexican","3.2000000477"
"4034","2023-04-01","585.88","145","User_145","Hyderabad","Regular","284","Restaurant_284","Indian","4.6999998093"
"4035","2023-06-10","1190.35","2328","User_2328","Bangalore","Regular","242","Restaurant_242","Mexican","4"
"4036","2023-05-12","773.95","2674","User_2674","Hyderabad","Gold","440","Restaurant_440","Mexican","3.7999999523"
"4037","2023-04-13","1235.99","1913","User_1913","Pune","Gold","339","Restaurant_339","Indian","3.0999999046"
"4038","2023-12-08","842.71","549","User_549","Pune","Gold","461","Restaurant_461","Italian","4.5999999046"
"4039","2023-02-22","1131.55","535","User_535","Pune","Gold","206","Restaurant_206","Mexican","3.2000000477"
"4040","2023-09-14","179.66","798","User_798","Pune","Regular","304","Restaurant_304","Italian","4.0999999046"
"4041","2023-01-08","1089.72","493","User_493","Bangalore","Gold","129","Restaurant_129","Indian","4.0999999046"
"4042","2023-05-18","459.27","1349","User_1349","Chennai","Regular","496","Restaurant_496","Indian","3.0999999046"
"4043","2023-02-02","339.54","1408","User_1408","Chennai","Regular","274","Restaurant_274","Mexican","3.2999999523"
"4044","2023-03-08","948.04","1098","User_1098","Bangalore","Regular","297","Restaurant_297","Italian","4.8000001907"
"4045","2023-04-03","1291.13","2538","User_2538","Hyderabad","Gold","81","Restaurant_81","Chinese","3.2000000477"
"4046","2023-05-31","224.43","511","User_511","Chennai","Regular","36","Restaurant_36","Italian","3.5"
"4047","2023-07-31","1457.48","1438","User_1438","Bangalore","Gold","161","Restaurant_161","Mexican","3.7999999523"
"4048","2023-08-18","856.72","1806","User_1806","Chennai","Gold","406","Restaurant_406","Chinese","4.5"
"4049","2023-06-16","1447.60","1465","User_1465","Pune","Regular","193","Restaurant_193","Chinese","3.7999999523"
"4050","2023-08-10","1321.65","805","User_805","Pune","Gold","251","Restaurant_251","Chinese","3.9000000954"
"4051","2023-07-02","1312.13","646","User_646","Pune","Gold","164","Restaurant_164","Italian","3.5"
"4052","2023-12-23","1429.65","2431","User_2431","Hyderabad","Regular","200","Restaurant_200","Chinese","3.9000000954"
"4053","2023-09-17","594.48","2791","User_2791","Hyderabad","Gold","266","Restaurant_266","Italian","3.9000000954"
"4054","2023-12-25","995.95","2117","User_2117","Bangalore","Gold","411","Restaurant_411","Indian","4.3000001907"
"4055","2023-06-16","835.74","2411","User_2411","Chennai","Gold","192","Restaurant_192","Italian","4.3000001907"
"4056","2023-09-25","1129.76","2674","User_2674","Hyderabad","Gold","370","Restaurant_370","Chinese","4.4000000954"
"4057","2023-12-17","399.70","778","User_778","Hyderabad","Gold","474","Restaurant_474","Mexican","3.5"
"4058","2023-05-21","266.66","2597","User_2597","Pune","Gold","186","Restaurant_186","Indian","4.3000001907"
"4059","2023-09-03","230.95","810","User_810","Pune","Regular","217","Restaurant_217","Indian","4.8000001907"
"4060","2023-12-05","877.26","772","User_772","Bangalore","Gold","291","Restaurant_291","Mexican","4.3000001907"
"4061","2023-08-01","1172.56","1588","User_1588","Hyderabad","Gold","410","Restaurant_410","Italian","3.5999999046"
"4062","2023-02-04","477.07","2924","User_2924","Hyderabad","Gold","238","Restaurant_238","Chinese","4.6999998093"
"4063","2023-06-26","1355.57","919","User_919","Bangalore","Gold","398","Restaurant_398","Indian","3"
"4064","2023-03-22","1372.32","2347","User_2347","Hyderabad","Regular","391","Restaurant_391","Indian","3.2999999523"
"4065","2023-10-19","568.39","860","User_860","Pune","Regular","144","Restaurant_144","Chinese","4.5"
"4066","2023-09-22","1495.58","1897","User_1897","Chennai","Gold","91","Restaurant_91","Italian","4.8000001907"
"4067","2023-10-14","1023.60","1422","User_1422","Bangalore","Gold","490","Restaurant_490","Italian","3.7000000477"
"4068","2023-07-07","1071.75","1600","User_1600","Chennai","Regular","421","Restaurant_421","Indian","3"
"4069","2023-08-21","269.78","2967","User_2967","Bangalore","Regular","132","Restaurant_132","Indian","3.7000000477"
"4070","2023-09-17","282.95","1304","User_1304","Pune","Gold","106","Restaurant_106","Indian","4.8000001907"
"4071","2023-12-04","100.31","1683","User_1683","Chennai","Gold","60","Restaurant_60","Mexican","3.5999999046"
"4072","2023-08-03","596.19","853","User_853","Chennai","Regular","275","Restaurant_275","Italian","3.7999999523"
"4073","2023-02-11","1121.10","55","User_55","Bangalore","Regular","59","Restaurant_59","Chinese","4.5999999046"
"4074","2023-03-16","1065.55","255","User_255","Chennai","Gold","20","Restaurant_20","Indian","3.7000000477"
"4075","2023-06-15","357.03","1497","User_1497","Bangalore","Regular","177","Restaurant_177","Indian","3.9000000954"
"4076","2023-11-01","1028.86","2445","User_2445","Chennai","Gold","349","Restaurant_349","Indian","4.5"
"4077","2023-01-11","275.48","159","User_159","Chennai","Gold","435","Restaurant_435","Italian","3.0999999046"
"4078","2023-12-14","1346.29","927","User_927","Chennai","Regular","210","Restaurant_210","Indian","4.6999998093"
"4079","2023-09-01","848.46","33","User_33","Hyderabad","Regular","201","Restaurant_201","Mexican","3.4000000954"
"4080","2023-05-28","620.88","974","User_974","Bangalore","Regular","271","Restaurant_271","Chinese","3.7999999523"
"4081","2023-03-29","1034.48","766","User_766","Chennai","Gold","78","Restaurant_78","Indian","3.5"
"4082","2023-01-17","468.55","365","User_365","Bangalore","Regular","381","Restaurant_381","Italian","4.5999999046"
"4083","2023-12-28","393.57","2124","User_2124","Hyderabad","Gold","131","Restaurant_131","Italian","3.4000000954"
"4084","2023-04-09","148.82","1822","User_1822","Bangalore","Gold","293","Restaurant_293","Italian","3"
"4085","2023-12-16","699.07","68","User_68","Pune","Gold","340","Restaurant_340","Chinese","4.9000000954"
"4086","2023-09-12","101.65","1159","User_1159","Hyderabad","Regular","102","Restaurant_102","Italian","4.9000000954"
"4087","2023-07-31","661.04","2290","User_2290","Hyderabad","Gold","401","Restaurant_401","Indian","4.5999999046"
"4088","2023-05-01","146.54","302","User_302","Pune","Gold","300","Restaurant_300","Italian","4.0999999046"
"4089","2023-03-18","153.41","509","User_509","Bangalore","Regular","266","Restaurant_266","Italian","3.9000000954"
"4090","2023-01-05","103.23","1001","User_1001","Bangalore","Regular","259","Restaurant_259","Mexican","3.7000000477"
"4091","2023-06-26","1164.26","668","User_668","Bangalore","Regular","162","Restaurant_162","Italian","3.2999999523"
"4092","2023-06-25","419.85","2001","User_2001","Pune","Gold","57","Restaurant_57","Mexican","4.4000000954"
"4093","2023-12-05","1131.68","1934","User_1934","Hyderabad","Regular","406","Restaurant_406","Chinese","4.5"
"4094","2023-04-18","447.69","1087","User_1087","Pune","Regular","172","Restaurant_172","Italian","3.9000000954"
"4095","2023-05-18","833.02","1959","User_1959","Chennai","Gold","274","Restaurant_274","Mexican","3.2999999523"
"4096","2023-10-11","152.69","414","User_414","Chennai","Gold","269","Restaurant_269","Indian","3.5"
"4097","2023-02-05","597.80","1819","User_1819","Bangalore","Gold","403","Restaurant_403","Indian","3.5999999046"
"4098","2023-05-19","645.21","1125","User_1125","Chennai","Gold","339","Restaurant_339","Indian","3.0999999046"
"4099","2023-08-14","671.90","497","User_497","Hyderabad","Regular","117","Restaurant_117","Indian","3.9000000954"
"4100","2023-12-11","736.79","2305","User_2305","Pune","Gold","142","Restaurant_142","Indian","4.5999999046"
"4101","2023-08-01","511.98","1311","User_1311","Bangalore","Regular","448","Restaurant_448","Mexican","3.4000000954"
"4102","2023-08-27","229.48","402","User_402","Hyderabad","Regular","415","Restaurant_415","Indian","3.2000000477"
"4103","2023-03-30","768.38","1994","User_1994","Hyderabad","Gold","249","Restaurant_249","Italian","4.6999998093"
"4104","2023-09-18","112.47","824","User_824","Hyderabad","Regular","234","Restaurant_234","Chinese","3.7000000477"
"4105","2023-03-05","368.14","2411","User_2411","Chennai","Gold","361","Restaurant_361","Indian","4.5"
"4106","2023-12-14","772.50","2943","User_2943","Pune","Regular","139","Restaurant_139","Mexican","4.8000001907"
"4107","2023-03-28","1119.53","2805","User_2805","Bangalore","Regular","365","Restaurant_365","Italian","3.5999999046"
"4108","2023-04-27","726.18","647","User_647","Hyderabad","Gold","108","Restaurant_108","Chinese","4"
"4109","2023-10-16","310.53","2068","User_2068","Bangalore","Regular","295","Restaurant_295","Chinese","3.0999999046"
"4110","2023-06-19","810.05","1622","User_1622","Bangalore","Regular","39","Restaurant_39","Indian","4.8000001907"
"4111","2023-05-07","507.10","2322","User_2322","Pune","Gold","148","Restaurant_148","Italian","3.2000000477"
"4112","2023-05-11","782.43","2473","User_2473","Hyderabad","Regular","419","Restaurant_419","Chinese","3.5999999046"
"4113","2023-02-25","263.09","2155","User_2155","Bangalore","Gold","425","Restaurant_425","Chinese","4.1999998093"
"4114","2023-07-30","638.48","1086","User_1086","Bangalore","Gold","436","Restaurant_436","Mexican","4.5999999046"
"4115","2023-11-10","1496.28","2737","User_2737","Hyderabad","Regular","150","Restaurant_150","Indian","4.1999998093"
"4116","2023-05-19","1189.20","1311","User_1311","Bangalore","Regular","144","Restaurant_144","Chinese","4.5"
"4117","2023-06-01","1091.81","1413","User_1413","Chennai","Gold","219","Restaurant_219","Mexican","4.5999999046"
"4118","2023-04-10","1420.65","1154","User_1154","Bangalore","Regular","80","Restaurant_80","Italian","3.9000000954"
"4119","2023-01-05","933.93","2094","User_2094","Hyderabad","Gold","128","Restaurant_128","Indian","4.5"
"4120","2023-10-09","214.45","2650","User_2650","Hyderabad","Gold","63","Restaurant_63","Italian","5"
"4121","2023-02-04","113.21","1463","User_1463","Chennai","Gold","286","Restaurant_286","Italian","5"
"4122","2023-09-28","1451.83","2186","User_2186","Chennai","Gold","144","Restaurant_144","Chinese","4.5"
"4123","2023-08-31","1460.04","1510","User_1510","Hyderabad","Gold","395","Restaurant_395","Mexican","4"
"4124","2023-07-29","549.00","2161","User_2161","Chennai","Gold","180","Restaurant_180","Chinese","4.4000000954"
"4125","2023-09-13","358.99","2152","User_2152","Chennai","Gold","235","Restaurant_235","Italian","4.5"
"4126","2023-11-21","624.74","522","User_522","Bangalore","Gold","12","Restaurant_12","Mexican","3.4000000954"
"4127","2023-12-31","126.09","1138","User_1138","Hyderabad","Gold","485","Restaurant_485","Mexican","4.9000000954"
"4128","2023-04-26","865.40","292","User_292","Hyderabad","Gold","187","Restaurant_187","Chinese","3.7999999523"
"4129","2023-04-02","1053.24","2797","User_2797","Hyderabad","Gold","491","Restaurant_491","Chinese","3"
"4130","2023-10-24","887.05","1180","User_1180","Hyderabad","Regular","69","Restaurant_69","Chinese","4.9000000954"
"4131","2023-03-21","1275.90","1405","User_1405","Pune","Regular","476","Restaurant_476","Mexican","3.4000000954"
"4132","2023-04-30","744.94","1893","User_1893","Hyderabad","Regular","38","Restaurant_38","Italian","5"
"4133","2023-12-29","1393.15","748","User_748","Pune","Regular","478","Restaurant_478","Chinese","3.0999999046"
"4134","2023-05-18","740.71","1481","User_1481","Bangalore","Gold","317","Restaurant_317","Mexican","3.5"
"4135","2023-06-17","404.31","477","User_477","Pune","Gold","331","Restaurant_331","Mexican","3.4000000954"
"4136","2023-04-28","702.49","2123","User_2123","Bangalore","Regular","44","Restaurant_44","Indian","3.9000000954"
"4137","2023-02-12","1275.20","1992","User_1992","Pune","Gold","145","Restaurant_145","Italian","3.0999999046"
"4138","2023-04-23","1273.12","2878","User_2878","Bangalore","Gold","142","Restaurant_142","Indian","4.5999999046"
"4139","2023-12-04","388.18","2786","User_2786","Bangalore","Regular","288","Restaurant_288","Mexican","4.4000000954"
"4140","2023-09-12","1000.15","1531","User_1531","Bangalore","Gold","39","Restaurant_39","Indian","4.8000001907"
"4141","2023-11-19","1467.02","2056","User_2056","Chennai","Regular","77","Restaurant_77","Mexican","4.4000000954"
"4142","2023-05-30","806.05","2620","User_2620","Pune","Gold","201","Restaurant_201","Mexican","3.4000000954"
"4143","2023-10-30","950.54","1325","User_1325","Bangalore","Gold","440","Restaurant_440","Mexican","3.7999999523"
"4144","2023-07-24","908.27","1061","User_1061","Bangalore","Gold","158","Restaurant_158","Indian","4.5"
"4145","2023-08-28","931.50","329","User_329","Hyderabad","Regular","42","Restaurant_42","Chinese","3.2000000477"
"4146","2023-02-01","1231.38","1974","User_1974","Pune","Gold","435","Restaurant_435","Italian","3.0999999046"
"4147","2023-01-21","1411.78","2043","User_2043","Hyderabad","Gold","441","Restaurant_441","Indian","3.4000000954"
"4148","2023-01-11","954.94","1111","User_1111","Hyderabad","Gold","58","Restaurant_58","Indian","4.4000000954"
"4149","2023-05-11","185.25","815","User_815","Chennai","Gold","433","Restaurant_433","Italian","3.2000000477"
"4150","2023-03-12","457.55","2654","User_2654","Chennai","Regular","314","Restaurant_314","Indian","4.0999999046"
"4151","2023-06-05","570.93","2808","User_2808","Hyderabad","Regular","300","Restaurant_300","Italian","4.0999999046"
"4152","2023-04-09","1109.25","2282","User_2282","Bangalore","Regular","110","Restaurant_110","Mexican","4.1999998093"
"4153","2023-02-06","204.26","466","User_466","Pune","Regular","497","Restaurant_497","Mexican","4.4000000954"
"4154","2023-10-18","402.58","995","User_995","Hyderabad","Regular","269","Restaurant_269","Indian","3.5"
"4155","2023-10-18","523.34","130","User_130","Hyderabad","Gold","460","Restaurant_460","Chinese","4.5"
"4156","2023-10-02","1047.06","652","User_652","Bangalore","Regular","229","Restaurant_229","Italian","3.7999999523"
"4157","2023-01-19","1202.30","1162","User_1162","Bangalore","Gold","48","Restaurant_48","Mexican","3.7999999523"
"4158","2023-04-27","1362.78","2457","User_2457","Chennai","Gold","497","Restaurant_497","Mexican","4.4000000954"
"4159","2023-07-18","341.29","2079","User_2079","Pune","Regular","210","Restaurant_210","Indian","4.6999998093"
"4160","2023-01-24","1202.25","74","User_74","Pune","Regular","142","Restaurant_142","Indian","4.5999999046"
"4161","2023-09-19","1133.90","2122","User_2122","Pune","Regular","119","Restaurant_119","Chinese","3.7000000477"
"4162","2023-04-03","649.16","731","User_731","Bangalore","Regular","261","Restaurant_261","Italian","3.5"
"4163","2023-11-15","1399.90","2519","User_2519","Chennai","Gold","483","Restaurant_483","Chinese","4.5"
"4164","2023-04-13","206.85","34","User_34","Chennai","Regular","321","Restaurant_321","Chinese","4.6999998093"
"4165","2023-08-17","1175.55","2354","User_2354","Chennai","Regular","290","Restaurant_290","Chinese","4.9000000954"
"4166","2023-12-15","569.45","259","User_259","Bangalore","Gold","127","Restaurant_127","Chinese","5"
"4167","2023-02-19","826.15","779","User_779","Hyderabad","Regular","211","Restaurant_211","Chinese","3.0999999046"
"4168","2023-12-07","1397.42","968","User_968","Bangalore","Regular","56","Restaurant_56","Italian","3.2000000477"
"4169","2023-08-24","705.78","870","User_870","Bangalore","Gold","365","Restaurant_365","Italian","3.5999999046"
"4170","2023-05-02","364.97","2927","User_2927","Bangalore","Gold","282","Restaurant_282","Indian","4.4000000954"
"4171","2023-07-13","532.52","295","User_295","Pune","Regular","339","Restaurant_339","Indian","3.0999999046"
"4172","2023-06-18","439.00","329","User_329","Hyderabad","Regular","41","Restaurant_41","Mexican","3.7000000477"
"4173","2023-05-31","1124.29","399","User_399","Bangalore","Regular","201","Restaurant_201","Mexican","3.4000000954"
"4174","2023-09-12","1111.04","43","User_43","Bangalore","Regular","25","Restaurant_25","Chinese","3.7000000477"
"4175","2023-09-30","974.38","869","User_869","Chennai","Regular","126","Restaurant_126","Italian","4.5"
"4176","2023-08-25","139.38","319","User_319","Bangalore","Gold","488","Restaurant_488","Chinese","4.0999999046"
"4177","2023-08-18","917.81","1781","User_1781","Hyderabad","Gold","100","Restaurant_100","Indian","3.2999999523"
"4178","2023-02-27","1114.73","428","User_428","Hyderabad","Regular","492","Restaurant_492","Italian","4"
"4179","2023-12-09","1415.57","2440","User_2440","Pune","Regular","234","Restaurant_234","Chinese","3.7000000477"
"4180","2023-04-19","741.32","734","User_734","Hyderabad","Gold","350","Restaurant_350","Mexican","3.2000000477"
"4181","2023-04-29","1214.40","126","User_126","Hyderabad","Gold","349","Restaurant_349","Indian","4.5"
"4182","2023-12-20","362.86","39","User_39","Hyderabad","Regular","115","Restaurant_115","Chinese","3.2999999523"
"4183","2023-05-23","442.12","861","User_861","Chennai","Regular","300","Restaurant_300","Italian","4.0999999046"
"4184","2023-07-07","1031.28","456","User_456","Pune","Regular","105","Restaurant_105","Mexican","4.1999998093"
"4185","2023-09-28","295.42","1206","User_1206","Bangalore","Gold","138","Restaurant_138","Indian","4.8000001907"
"4186","2023-10-01","1382.74","2559","User_2559","Bangalore","Regular","48","Restaurant_48","Mexican","3.7999999523"
"4187","2023-05-28","290.07","741","User_741","Chennai","Gold","63","Restaurant_63","Italian","5"
"4188","2023-03-27","910.54","2663","User_2663","Chennai","Regular","304","Restaurant_304","Italian","4.0999999046"
"4189","2023-08-24","1343.95","2244","User_2244","Hyderabad","Gold","340","Restaurant_340","Chinese","4.9000000954"
"4190","2023-04-15","766.26","1504","User_1504","Bangalore","Regular","496","Restaurant_496","Indian","3.0999999046"
"4191","2023-12-03","200.10","1231","User_1231","Chennai","Gold","204","Restaurant_204","Mexican","4.6999998093"
"4192","2023-06-08","1069.49","1637","User_1637","Hyderabad","Gold","334","Restaurant_334","Indian","4"
"4193","2023-09-27","1152.49","2487","User_2487","Hyderabad","Gold","499","Restaurant_499","Mexican","4.9000000954"
"4194","2023-07-12","341.90","284","User_284","Chennai","Regular","424","Restaurant_424","Indian","4.6999998093"
"4195","2023-10-17","1146.72","1769","User_1769","Hyderabad","Gold","10","Restaurant_10","Chinese","3.4000000954"
"4196","2023-03-31","270.22","966","User_966","Hyderabad","Gold","91","Restaurant_91","Italian","4.8000001907"
"4197","2023-06-06","835.83","2273","User_2273","Bangalore","Regular","14","Restaurant_14","Indian","3.7999999523"
"4198","2023-04-15","188.91","2789","User_2789","Hyderabad","Regular","301","Restaurant_301","Italian","4.8000001907"
"4199","2023-12-25","667.94","654","User_654","Chennai","Regular","82","Restaurant_82","Chinese","3.2999999523"
"4200","2023-04-08","891.80","327","User_327","Hyderabad","Regular","252","Restaurant_252","Indian","3.7000000477"
"4201","2023-12-13","442.96","2042","User_2042","Pune","Regular","489","Restaurant_489","Italian","3"
"4202","2023-04-10","499.57","15","User_15","Bangalore","Regular","216","Restaurant_216","Italian","3.0999999046"
"4203","2023-10-10","1296.27","1501","User_1501","Hyderabad","Regular","53","Restaurant_53","Indian","4.5"
"4204","2023-04-08","1368.17","548","User_548","Chennai","Regular","475","Restaurant_475","Italian","4.9000000954"
"4205","2023-02-15","335.85","1355","User_1355","Pune","Gold","274","Restaurant_274","Mexican","3.2999999523"
"4206","2023-03-08","624.04","1091","User_1091","Pune","Gold","134","Restaurant_134","Mexican","4.3000001907"
"4207","2023-08-19","838.46","656","User_656","Pune","Gold","281","Restaurant_281","Italian","3.7999999523"
"4208","2023-07-08","1285.42","109","User_109","Chennai","Regular","339","Restaurant_339","Indian","3.0999999046"
"4209","2023-01-19","980.43","586","User_586","Bangalore","Gold","166","Restaurant_166","Chinese","4.5999999046"
"4210","2023-06-01","763.13","2173","User_2173","Chennai","Gold","15","Restaurant_15","Chinese","4.5999999046"
"4211","2023-01-30","606.08","2501","User_2501","Chennai","Gold","82","Restaurant_82","Chinese","3.2999999523"
"4212","2023-09-01","382.52","784","User_784","Hyderabad","Regular","304","Restaurant_304","Italian","4.0999999046"
"4213","2023-12-14","265.89","1970","User_1970","Bangalore","Regular","318","Restaurant_318","Indian","3.7000000477"
"4214","2023-02-14","701.11","2197","User_2197","Bangalore","Regular","395","Restaurant_395","Mexican","4"
"4215","2023-03-23","1250.41","737","User_737","Bangalore","Gold","102","Restaurant_102","Italian","4.9000000954"
"4216","2023-12-29","500.37","1970","User_1970","Bangalore","Regular","233","Restaurant_233","Italian","4.5"
"4217","2023-06-17","442.55","1288","User_1288","Chennai","Regular","140","Restaurant_140","Italian","3.2999999523"
"4218","2023-04-08","1076.68","2339","User_2339","Pune","Regular","446","Restaurant_446","Indian","4.9000000954"
"4219","2023-02-11","1131.13","1073","User_1073","Chennai","Regular","127","Restaurant_127","Chinese","5"
"4220","2023-04-16","675.35","1334","User_1334","Bangalore","Gold","66","Restaurant_66","Italian","4.6999998093"
"4221","2023-12-29","710.96","2348","User_2348","Chennai","Regular","6","Restaurant_6","Chinese","4.8000001907"
"4222","2023-04-08","630.58","1992","User_1992","Pune","Gold","34","Restaurant_34","Chinese","4.3000001907"
"4223","2023-06-28","403.10","1876","User_1876","Chennai","Gold","450","Restaurant_450","Mexican","3.2000000477"
"4224","2023-06-28","571.35","2245","User_2245","Hyderabad","Gold","60","Restaurant_60","Mexican","3.5999999046"
"4225","2023-09-08","434.56","1228","User_1228","Bangalore","Regular","391","Restaurant_391","Indian","3.2999999523"
"4226","2023-04-03","1460.90","2080","User_2080","Bangalore","Gold","160","Restaurant_160","Chinese","4.1999998093"
"4227","2023-05-16","230.07","2744","User_2744","Hyderabad","Gold","280","Restaurant_280","Chinese","3.7000000477"
"4228","2023-09-05","571.87","1681","User_1681","Chennai","Regular","259","Restaurant_259","Mexican","3.7000000477"
"4229","2023-10-03","313.71","1884","User_1884","Chennai","Regular","494","Restaurant_494","Mexican","4.3000001907"
"4230","2023-09-05","147.21","2786","User_2786","Bangalore","Regular","413","Restaurant_413","Italian","3.2999999523"
"4231","2023-10-26","317.65","1233","User_1233","Chennai","Gold","253","Restaurant_253","Italian","4.5999999046"
"4232","2023-10-25","579.66","1863","User_1863","Chennai","Gold","498","Restaurant_498","Chinese","3.9000000954"
"4233","2023-01-09","635.57","682","User_682","Hyderabad","Regular","174","Restaurant_174","Mexican","3.0999999046"
"4234","2023-07-05","1379.31","1918","User_1918","Bangalore","Regular","95","Restaurant_95","Indian","3.7000000477"
"4235","2023-11-19","790.83","334","User_334","Chennai","Gold","363","Restaurant_363","Italian","4.9000000954"
"4236","2023-10-17","495.37","83","User_83","Chennai","Regular","354","Restaurant_354","Indian","3.7999999523"
"4237","2023-12-02","249.15","1865","User_1865","Chennai","Regular","110","Restaurant_110","Mexican","4.1999998093"
"4238","2023-09-23","810.55","2854","User_2854","Hyderabad","Regular","92","Restaurant_92","Mexican","4.9000000954"
"4239","2023-08-17","169.90","1149","User_1149","Chennai","Gold","438","Restaurant_438","Italian","3.2000000477"
"4240","2023-01-27","428.25","514","User_514","Bangalore","Gold","254","Restaurant_254","Indian","4.6999998093"
"4241","2023-03-17","376.26","1552","User_1552","Hyderabad","Gold","335","Restaurant_335","Italian","3.9000000954"
"4242","2023-09-17","731.98","1964","User_1964","Chennai","Gold","309","Restaurant_309","Indian","4.5"
"4243","2023-06-18","376.12","417","User_417","Bangalore","Regular","366","Restaurant_366","Indian","4.5"
"4244","2023-06-13","982.43","468","User_468","Bangalore","Regular","15","Restaurant_15","Chinese","4.5999999046"
"4245","2023-02-03","1377.22","2577","User_2577","Pune","Regular","416","Restaurant_416","Chinese","4.5999999046"
"4246","2023-08-12","1117.67","97","User_97","Bangalore","Gold","238","Restaurant_238","Chinese","4.6999998093"
"4247","2023-05-02","1239.86","2410","User_2410","Hyderabad","Gold","448","Restaurant_448","Mexican","3.4000000954"
"4248","2023-06-17","1250.51","1954","User_1954","Hyderabad","Gold","55","Restaurant_55","Indian","3.5"
"4249","2023-08-04","328.11","1111","User_1111","Hyderabad","Gold","277","Restaurant_277","Mexican","3.2999999523"
"4250","2023-08-30","286.69","892","User_892","Bangalore","Gold","363","Restaurant_363","Italian","4.9000000954"
"4251","2023-01-05","605.17","2589","User_2589","Bangalore","Gold","348","Restaurant_348","Italian","3"
"4252","2023-11-16","166.80","1029","User_1029","Bangalore","Gold","104","Restaurant_104","Chinese","4.9000000954"
"4253","2023-07-10","252.10","2349","User_2349","Pune","Regular","137","Restaurant_137","Indian","3.2000000477"
"4254","2023-12-30","663.82","2676","User_2676","Hyderabad","Gold","430","Restaurant_430","Mexican","4.0999999046"
"4255","2023-06-21","579.53","2168","User_2168","Chennai","Gold","244","Restaurant_244","Italian","4.3000001907"
"4256","2023-10-30","586.75","2651","User_2651","Pune","Gold","388","Restaurant_388","Indian","3.9000000954"
"4257","2023-08-20","1058.52","1441","User_1441","Hyderabad","Gold","14","Restaurant_14","Indian","3.7999999523"
"4258","2023-12-08","1138.23","2400","User_2400","Pune","Regular","431","Restaurant_431","Mexican","4.5999999046"
"4259","2023-09-03","1186.78","1187","User_1187","Chennai","Gold","382","Restaurant_382","Mexican","4.8000001907"
